TCGA-95-7944	103	171
TCGA-50-6593	90	162
TCGA-AX-A062	224	107
TCGA-FI-A2D0	220	110
TCGA-19-1389	62	260
TCGA-BH-A0E6	206	173
TCGA-B0-4843	75	89
TCGA-39-5039	111	204
TCGA-BP-4977	95	71
TCGA-AP-A05A	231	97
TCGA-05-4396	44	159
TCGA-DQ-7588	138	236
TCGA-A2-A0ST	207	180
TCGA-13-1512	190	42
TCGA-BH-A0BS	216	194
TCGA-CU-A0YO	152	139
TCGA-BP-5191	76	92
TCGA-EW-A1PC	241	204
TCGA-56-7579	99	176
TCGA-C8-A1HG	244	205
TCGA-AG-A020	304	139
TCGA-61-2092	228	102
TCGA-E2-A153	215	201
TCGA-A8-A09V	220	214
TCGA-AO-A12B	203	264
TCGA-BH-A0HI	224	209
TCGA-CV-7407	135	241
TCGA-BH-A0BR	221	201
TCGA-AA-3949	301	124
TCGA-44-2659	90	169
TCGA-CN-6989	112	210
TCGA-AP-A054	220	101
TCGA-12-0821	62	267
TCGA-CQ-5330	125	225
TCGA-B0-5096	95	80
TCGA-BP-4762	94	74
TCGA-AK-3456	92	83
TCGA-AQ-A04J	207	177
TCGA-61-1728	190	49
TCGA-BH-A0C3	216	201
TCGA-25-1312	189	52
TCGA-AO-A0J3	236	212
TCGA-CV-6959	128	230
TCGA-22-5481	99	181
TCGA-80-5608	63	163
TCGA-BH-A1FJ	209	188
TCGA-D1-A1O5	232	106
TCGA-BP-4774	88	79
TCGA-D1-A16R	228	109
TCGA-BH-A0BW	215	194
TCGA-CZ-5458	98	85
TCGA-29-1784	185	45
TCGA-GM-A2DN	220	205
TCGA-AN-A04A	224	200
TCGA-AY-4071	309	145
TCGA-B0-4821	73	87
TCGA-AN-A0XS	245	209
TCGA-BP-5201	82	85
TCGA-GC-A3I6	129	245
TCGA-CN-4738	132	228
TCGA-06-0649	59	259
TCGA-13-1506	197	49
TCGA-85-6560	105	188
TCGA-CV-5435	108	221
TCGA-A3-3387	94	81
TCGA-AG-A016	308	141
TCGA-CZ-5985	92	82
TCGA-B5-A0JT	216	104
TCGA-61-1919	188	44
TCGA-EW-A2FV	229	201
TCGA-25-1316	190	52
TCGA-D8-A1Y1	233	206
TCGA-CR-6488	126	226
TCGA-64-5775	109	184
TCGA-BP-4760	2	95
TCGA-B6-A0RT	209	181
TCGA-B0-5712	88	86
TCGA-CA-5256	302	141
TCGA-AO-A03U	212	196
TCGA-FD-A3B3	129	221
TCGA-B2-5635	98	80
TCGA-C8-A1HM	237	202
TCGA-A2-A04W	220	196
TCGA-AO-A12H	203	262
TCGA-55-7728	100	165
TCGA-24-1550	193	47
TCGA-20-1685	192	55
TCGA-B5-A11I	212	79
TCGA-AA-3977	298	145
TCGA-D8-A1JM	200	168
TCGA-AA-3502	306	139
TCGA-BA-6870	132	235
TCGA-GV-A3JZ	149	137
TCGA-A2-A0EX	227	210
TCGA-77-6842	101	192
TCGA-BB-4223	122	261
TCGA-22-5472	105	197
TCGA-CV-6436	136	240
TCGA-AA-A00L	311	143
TCGA-A3-3357	94	84
TCGA-A8-A08R	204	172
TCGA-B8-5159	92	73
TCGA-CZ-5988	91	81
TCGA-A8-A08H	212	191
TCGA-D1-A17B	250	91
TCGA-A8-A08G	229	210
TCGA-77-8007	106	174
TCGA-24-2024	190	59
TCGA-A8-A09W	233	207
TCGA-CN-4731	126	233
TCGA-66-2800	92	205
TCGA-AB-2890	269	34
TCGA-AB-3001	219	1
TCGA-BS-A0TE	307	147
TCGA-AX-A06L	233	99
TCGA-49-4505	91	172
TCGA-A5-A0GP	231	104
TCGA-AA-3814	304	144
TCGA-A3-3376	103	77
TCGA-AO-A1KP	212	203
TCGA-D1-A0ZU	223	104
TCGA-06-2557	57	260
TCGA-BP-4781	97	79
TCGA-91-6829	97	173
TCGA-AB-2943	274	35
TCGA-E2-A14Z	224	198
TCGA-55-6979	100	172
TCGA-BH-A0H9	230	210
TCGA-55-6978	103	175
TCGA-23-1114	194	56
TCGA-AP-A0LL	236	97
TCGA-24-1558	188	57
TCGA-E9-A3Q9	217	231
TCGA-CN-4730	130	237
TCGA-CN-5361	132	234
TCGA-D8-A27P	221	218
TCGA-FT-A3EE	152	141
TCGA-A8-A09C	225	215
TCGA-CV-6939	122	256
TCGA-77-6844	105	206
TCGA-CJ-5671	85	85
TCGA-46-6025	103	216
TCGA-64-1680	91	171
TCGA-CV-7424	113	222
TCGA-78-7147	94	170
TCGA-BG-A0MI	219	105
TCGA-BH-A1FB	214	201
TCGA-BP-5168	91	74
TCGA-AN-A0AT	207	168
TCGA-AB-2925	336	81
TCGA-BH-A18N	216	190
TCGA-AX-A2H2	225	94
TCGA-A2-A0CP	254	203
TCGA-28-5220	24	231
TCGA-BG-A0M4	235	100
TCGA-73-7499	82	174
TCGA-A5-A1OF	231	101
TCGA-BP-4347	103	70
TCGA-EW-A1J3	212	202
TCGA-GD-A3OS	110	185
TCGA-BP-4340	97	72
TCGA-44-6775	97	166
TCGA-AB-2860	270	33
TCGA-AB-2908	269	41
TCGA-AA-3534	301	139
TCGA-61-2102	192	53
TCGA-A5-A1OG	227	97
TCGA-24-1924	188	48
TCGA-09-1673	187	58
TCGA-CR-7365	130	232
TCGA-66-2793	99	203
TCGA-AO-A12A	221	211
TCGA-26-5132	61	265
TCGA-E9-A229	225	208
TCGA-CR-6467	119	264
TCGA-BA-5153	122	263
TCGA-AA-3950	300	125
TCGA-BH-A18V	214	188
TCGA-95-8039	91	164
TCGA-E2-A1BD	253	205
TCGA-CN-6019	113	207
TCGA-61-2104	184	52
TCGA-D1-A1NY	219	98
TCGA-06-2569	116	186
TCGA-24-1930	180	47
TCGA-BP-4999	106	74
TCGA-32-5222	25	230
TCGA-55-8087	82	165
TCGA-AK-3454	88	75
TCGA-AO-A03L	230	203
TCGA-19-2620	65	262
TCGA-E9-A1NE	217	200
TCGA-BP-4167	79	89
TCGA-BP-4327	78	85
TCGA-AN-A0AK	237	213
TCGA-AB-2808	273	37
TCGA-AB-2828	270	36
TCGA-AG-3574	304	141
TCGA-BP-4961	104	76
TCGA-36-1568	192	44
TCGA-BS-A0U5	227	106
TCGA-CJ-4871	100	79
TCGA-09-2044	187	47
TCGA-DI-A1NN	222	91
TCGA-25-2392	183	52
TCGA-AR-A1AN	221	204
TCGA-32-4213	61	258
TCGA-C8-A132	225	201
TCGA-D1-A1NX	228	96
TCGA-D1-A160	226	111
TCGA-CR-7404	121	248
TCGA-A3-3326	105	73
TCGA-A6-2684	310	155
TCGA-14-0817	25	231
TCGA-BH-A0B4	222	198
TCGA-AA-A01G	307	138
TCGA-50-5944	91	167
TCGA-BP-4343	103	84
TCGA-CJ-4891	78	88
TCGA-56-1622	97	208
TCGA-A2-A04P	210	178
TCGA-A6-3807	301	146
TCGA-E9-A226	213	197
TCGA-AK-3445	99	80
TCGA-A5-A0GU	222	102
TCGA-09-0366	183	49
TCGA-85-7710	98	175
TCGA-BP-5000	78	89
TCGA-D8-A1XV	206	254
TCGA-19-2625	66	264
TCGA-95-7567	88	165
TCGA-AA-3841	322	180
TCGA-AF-2692	300	139
TCGA-AX-A1CE	226	106
TCGA-A7-A0DA	201	169
TCGA-B6-A0X1	204	176
TCGA-26-1442	50	253
TCGA-98-7454	106	194
TCGA-10-0936	189	45
TCGA-50-5946	95	166
TCGA-AO-A0JJ	222	205
TCGA-AR-A251	205	173
TCGA-AB-2940	270	40
TCGA-CJ-4907	103	81
TCGA-BA-6869	124	231
TCGA-BH-A0DH	213	189
TCGA-E2-A1IE	234	212
TCGA-DK-A1AF	154	138
TCGA-66-2781	93	204
TCGA-CV-7440	117	225
TCGA-50-5051	61	163
TCGA-AA-3819	306	138
TCGA-B5-A11N	230	109
TCGA-29-1688	187	45
TCGA-B5-A11H	222	109
TCGA-AO-A1KR	199	171
TCGA-24-1428	183	42
TCGA-64-5815	98	170
TCGA-A8-A09X	225	195
TCGA-55-8094	101	173
TCGA-14-1034	60	260
TCGA-AZ-4315	300	138
TCGA-CN-6016	126	221
TCGA-GC-A3WC	151	140
TCGA-E2-A156	226	220
TCGA-25-1313	187	51
TCGA-97-7546	92	168
TCGA-AA-A00K	310	141
TCGA-86-7953	95	171
TCGA-E2-A10F	222	208
TCGA-A2-A04U	205	166
TCGA-24-1413	196	53
TCGA-BH-A0EE	227	197
TCGA-37-4141	85	197
TCGA-CN-5356	124	230
TCGA-CJ-4888	86	85
TCGA-77-7140	90	210
TCGA-AO-A126	255	202
TCGA-D1-A0ZR	234	105
TCGA-CJ-4641	90	86
TCGA-BG-A0M3	230	96
TCGA-A2-A0CL	213	199
TCGA-A2-A1G6	218	196
TCGA-78-7542	111	188
TCGA-D1-A16O	231	105
TCGA-CJ-4638	75	84
TCGA-B0-4813	74	86
TCGA-BT-A20U	118	224
TCGA-50-5933	101	182
TCGA-BH-A1FN	211	189
TCGA-D1-A174	246	93
TCGA-E7-A3X6	151	137
TCGA-B0-4836	96	88
TCGA-E9-A1N3	204	262
TCGA-E2-A10A	226	211
TCGA-B0-4839	81	86
TCGA-B0-5081	80	88
TCGA-CW-5585	93	89
TCGA-EY-A1GD	218	107
TCGA-BA-4074	65	193
TCGA-E9-A1R4	227	206
TCGA-K4-A3WV	157	135
TCGA-AX-A1CJ	233	102
TCGA-78-7161	58	162
TCGA-24-0975	191	45
TCGA-CQ-6221	118	200
TCGA-73-4662	86	165
TCGA-06-0156	51	255
TCGA-BH-A202	231	202
TCGA-EW-A1OZ	235	203
TCGA-A7-A0CG	218	203
TCGA-FD-A3SP	111	185
TCGA-B6-A0IN	238	202
TCGA-E2-A14N	208	169
TCGA-75-7027	101	175
TCGA-AG-3582	303	147
TCGA-BP-4982	102	73
TCGA-D8-A27I	214	207
TCGA-AB-2825	333	79
TCGA-22-1012	94	208
TCGA-BP-4787	96	79
TCGA-86-7713	64	163
TCGA-A2-A25C	226	206
TCGA-21-1080	102	208
TCGA-CN-6992	106	219
TCGA-B0-5699	93	82
TCGA-GC-A3RC	134	234
TCGA-61-1910	195	51
TCGA-CN-4742	131	233
TCGA-BL-A3JM	85	199
TCGA-29-1691	191	48
TCGA-D6-6824	125	224
TCGA-D1-A1NS	237	104
TCGA-AG-4015	306	147
TCGA-B2-4098	90	88
TCGA-CJ-5689	89	86
TCGA-A5-A0GX	249	92
TCGA-33-4587	108	173
TCGA-BP-4337	74	88
TCGA-CV-7263	119	226
TCGA-B6-A2IU	227	215
TCGA-25-1871	194	53
TCGA-BP-4344	102	76
TCGA-AA-3519	300	143
TCGA-E2-A1LL	128	232
TCGA-BB-4217	131	227
TCGA-BP-4160	96	86
TCGA-A8-A06O	239	208
TCGA-AB-2880	272	42
TCGA-B6-A0IK	226	197
TCGA-38-4631	102	167
TCGA-A6-3808	302	125
TCGA-69-7760	89	164
TCGA-BG-A0M2	225	109
TCGA-B0-4718	80	86
TCGA-BG-A0VX	221	106
TCGA-E2-A1II	202	174
TCGA-BP-4332	93	75
TCGA-AG-3608	307	148
TCGA-AR-A0TS	205	177
TCGA-D8-A1JI	227	220
TCGA-50-6590	104	176
TCGA-AO-A12G	228	208
TCGA-66-2786	107	203
TCGA-B0-5703	100	86
TCGA-12-3650	38	242
TCGA-BG-A0M7	237	97
TCGA-A2-A04X	223	200
TCGA-D8-A27M	206	178
TCGA-B0-5709	89	87
TCGA-18-4721	86	207
TCGA-BH-A1ES	231	216
TCGA-AN-A03X	222	202
TCGA-CV-7261	112	223
TCGA-FD-A3SL	153	141
TCGA-AB-2806	276	37
TCGA-AO-A03P	240	206
TCGA-38-4627	108	177
TCGA-22-4591	98	206
TCGA-AP-A1DK	228	103
TCGA-AG-3583	305	141
TCGA-24-1843	194	48
TCGA-BG-A221	229	98
TCGA-24-1418	189	59
TCGA-CR-7392	128	223
TCGA-BH-A0H3	219	212
TCGA-BP-4170	96	77
TCGA-26-5133	45	249
TCGA-AB-2996	272	33
TCGA-CR-5243	121	262
TCGA-AB-2882	268	36
TCGA-B6-A0IB	247	205
TCGA-BH-A0DL	212	187
TCGA-49-4488	89	173
TCGA-E9-A3HO	251	202
TCGA-AG-A01W	299	141
TCGA-AP-A1DO	225	102
TCGA-09-2051	186	47
TCGA-AW-A1PO	221	99
TCGA-GC-A3RD	150	137
TCGA-CV-7427	135	232
TCGA-46-3767	107	196
TCGA-64-1681	93	169
TCGA-E2-A1L6	223	213
TCGA-B0-5713	90	74
TCGA-CN-6998	140	237
TCGA-56-7223	86	202
TCGA-A8-A091	231	213
TCGA-GD-A3OP	156	139
TCGA-AK-3427	10	130
TCGA-AQ-A04H	235	210
TCGA-D1-A16F	233	110
TCGA-AA-3872	303	130
TCGA-AX-A06F	229	107
TCGA-A3-3349	101	76
TCGA-AR-A252	214	196
TCGA-BH-A0BV	219	201
TCGA-55-6972	96	175
TCGA-B0-5104	96	68
TCGA-12-5299	64	264
TCGA-EW-A1P6	244	209
TCGA-BB-7861	121	263
TCGA-BP-4765	87	76
TCGA-BH-A1FC	212	186
TCGA-AB-2833	335	80
TCGA-23-1111	186	58
TCGA-24-2262	185	48
TCGA-FD-A3SS	150	140
TCGA-61-2016	182	53
TCGA-23-1123	181	53
TCGA-06-5413	33	238
TCGA-BP-5178	83	88
TCGA-60-2720	112	206
TCGA-86-8073	93	162
TCGA-AA-A00Z	309	139
TCGA-B5-A11Z	217	104
TCGA-B0-4823	89	73
TCGA-BH-A0DZ	228	201
TCGA-C8-A1HI	232	204
TCGA-DK-A1AA	156	138
TCGA-B0-4842	77	88
TCGA-CQ-5332	113	223
TCGA-AB-2857	275	35
TCGA-AB-2889	271	32
TCGA-BA-5558	137	233
TCGA-AG-3893	305	151
TCGA-AG-3594	303	135
TCGA-D8-A1JA	211	194
TCGA-BP-4345	102	85
TCGA-B4-5838	101	85
TCGA-AC-A2B8	216	213
TCGA-80-5611	83	172
TCGA-E2-A15H	239	203
TCGA-77-7338	102	188
TCGA-AB-2927	267	36
TCGA-AA-3693	302	146
TCGA-AB-2956	334	81
TCGA-73-4675	53	161
TCGA-AR-A2LO	215	214
TCGA-B6-A0WZ	256	203
TCGA-57-1583	185	57
TCGA-D1-A2G5	222	106
TCGA-37-4132	78	185
TCGA-BB-7871	103	213
TCGA-34-5236	107	210
TCGA-E2-A1LI	203	170
TCGA-06-5412	62	258
TCGA-AK-3443	10	129
TCGA-AX-A064	230	94
TCGA-49-4506	105	168
TCGA-A7-A26H	219	215
TCGA-E2-A105	232	211
TCGA-A8-A09Q	235	207
TCGA-64-5774	59	164
TCGA-AG-3584	308	145
TCGA-CV-6945	137	242
TCGA-AA-3811	305	144
TCGA-C8-A274	222	220
TCGA-55-6971	96	173
TCGA-CV-7437	116	224
TCGA-49-4487	99	170
TCGA-06-2561	64	262
TCGA-AA-A01I	299	148
TCGA-E2-A1B5	215	203
TCGA-61-1725	186	44
TCGA-AC-A2FG	220	216
TCGA-61-2009	195	49
TCGA-A7-A13G	224	219
TCGA-75-7031	62	162
TCGA-66-2742	104	204
TCGA-49-6742	103	174
TCGA-CR-7388	112	220
TCGA-A6-2685	305	127
TCGA-AP-A1E0	220	103
TCGA-06-2563	62	265
TCGA-A8-A07C	206	174
TCGA-55-7570	83	194
TCGA-64-1676	66	184
TCGA-A7-A3IZ	228	215
TCGA-EU-5904	97	77
TCGA-34-2608	108	200
TCGA-BP-4976	95	74
TCGA-69-7763	44	160
TCGA-28-5208	59	264
TCGA-BT-A20X	138	233
TCGA-E2-A14X	207	179
TCGA-C8-A278	229	198
TCGA-B6-A0RQ	216	195
TCGA-CJ-4889	101	77
TCGA-97-7552	96	164
TCGA-BH-A18K	241	203
TCGA-AO-A1KO	214	195
TCGA-91-6828	99	175
TCGA-CR-7389	127	224
TCGA-AN-A0AM	244	206
TCGA-AA-3680	304	140
TCGA-50-5935	100	182
TCGA-AX-A1C7	228	95
TCGA-AR-A1AW	215	196
TCGA-A8-A096	220	207
TCGA-78-7158	78	163
TCGA-A1-A0SQ	224	210
TCGA-BA-4078	100	208
TCGA-94-7033	104	211
TCGA-E2-A1IG	213	190
TCGA-93-7347	90	170
TCGA-AX-A1CP	224	99
TCGA-AP-A0LT	224	108
TCGA-AX-A05T	220	102
TCGA-15-0742	62	268
TCGA-E2-A15I	206	201
TCGA-A6-2681	311	156
TCGA-CZ-4856	95	79
TCGA-A3-3365	94	71
TCGA-CZ-4858	92	84
TCGA-23-1023	188	43
TCGA-13-0916	190	50
TCGA-EW-A2FR	216	202
TCGA-G2-A2EC	155	136
TCGA-E2-A15R	236	213
TCGA-CV-6942	130	227
TCGA-B0-4833	76	84
TCGA-44-2662	99	184
TCGA-AB-2915	268	34
TCGA-BH-A18P	209	187
TCGA-B5-A0K1	232	107
TCGA-BP-5176	88	80
TCGA-EY-A215	228	110
TCGA-A5-A0G2	227	101
TCGA-AG-3726	323	179
TCGA-BH-A0H7	215	193
TCGA-BP-4163	98	86
TCGA-61-2000	185	44
TCGA-A8-A07J	220	206
TCGA-75-6203	97	178
TCGA-D8-A27N	224	201
TCGA-60-2722	100	215
TCGA-A8-A09T	245	208
TCGA-CJ-4901	82	86
TCGA-AB-2963	331	80
TCGA-CN-5369	132	229
TCGA-BA-4076	136	239
TCGA-FI-A2CY	211	79
TCGA-06-0686	41	246
TCGA-CJ-4873	75	90
TCGA-CR-7370	108	222
TCGA-67-3770	91	176
TCGA-B8-5158	95	88
TCGA-CZ-5451	94	82
TCGA-AA-A01F	308	142
TCGA-23-1029	186	57
TCGA-23-1809	190	57
TCGA-A8-A076	233	205
TCGA-CR-7376	126	223
TCGA-BT-A20R	155	141
TCGA-33-4586	92	207
TCGA-BH-A0BL	209	180
TCGA-B8-4620	88	87
TCGA-AA-3862	302	142
TCGA-EW-A1IY	212	197
TCGA-D1-A167	223	98
TCGA-CN-5367	133	234
TCGA-B0-5094	98	77
TCGA-A2-A0SV	237	201
TCGA-AC-A2FK	220	197
TCGA-B6-A0X4	203	261
TCGA-AB-2853	274	41
TCGA-78-7540	100	166
TCGA-AR-A0TZ	230	209
TCGA-36-1575	193	54
TCGA-CM-5341	301	141
TCGA-AP-A0LI	236	96
TCGA-D1-A17D	244	94
TCGA-24-2254	188	59
TCGA-AA-A00D	298	146
TCGA-D1-A17F	238	101
TCGA-AB-2971	330	81
TCGA-BA-5152	132	236
TCGA-GV-A3QH	149	136
TCGA-19-1390	43	248
TCGA-56-6546	101	191
TCGA-CR-5250	122	262
TCGA-AG-3898	311	146
TCGA-E2-A1LK	204	173
TCGA-CJ-4644	92	74
TCGA-B0-4694	91	84
TCGA-D1-A17R	250	92
TCGA-CF-A27C	156	135
TCGA-B6-A0RO	229	209
TCGA-77-7335	106	171
TCGA-C8-A26Z	233	214
TCGA-CV-7236	126	234
TCGA-DK-A1AG	155	134
TCGA-21-1071	92	206
TCGA-EW-A1P3	254	201
TCGA-AO-A0J5	213	210
TCGA-CM-4750	307	150
TCGA-BG-A0M9	231	103
TCGA-AA-3866	304	145
TCGA-BP-4162	103	72
TCGA-D1-A0ZS	223	103
TCGA-BP-4165	79	86
TCGA-A3-3343	98	72
TCGA-CZ-5452	97	86
TCGA-55-6986	97	172
TCGA-AB-2820	274	36
TCGA-AB-2863	273	42
TCGA-55-6984	100	173
TCGA-AA-3530	301	140
TCGA-20-1684	192	47
TCGA-29-1702	188	58
TCGA-CN-5363	129	230
TCGA-CV-5977	130	238
TCGA-E9-A249	221	217
TCGA-05-4415	100	176
TCGA-18-3414	105	205
TCGA-BP-5174	85	84
TCGA-AA-3955	298	143
TCGA-GC-A3RB	152	140
TCGA-CN-6021	111	223
TCGA-43-5668	94	167
TCGA-BG-A0VT	219	108
TCGA-BG-A0MT	217	105
TCGA-A3-3306	91	73
TCGA-C8-A1HJ	207	167
TCGA-BH-A0EI	229	218
TCGA-AP-A0L9	225	93
TCGA-E2-A1B4	254	204
TCGA-78-7167	45	161
TCGA-B5-A0K3	231	96
TCGA-B4-5844	103	69
TCGA-C8-A1HK	230	201
TCGA-E2-A1LB	217	198
TCGA-21-5783	110	186
TCGA-76-4927	58	260
TCGA-05-4433	97	165
TCGA-AB-2921	273	43
TCGA-AB-2992	270	34
TCGA-BS-A0TI	232	100
TCGA-BH-A0HB	245	203
TCGA-A3-3378	104	75
TCGA-04-1514	192	54
TCGA-EY-A1GS	227	100
TCGA-24-1103	188	49
TCGA-30-1862	187	57
TCGA-CN-4737	130	229
TCGA-05-4389	76	173
TCGA-AC-A23C	221	210
TCGA-27-2524	61	264
TCGA-A8-A07I	225	207
TCGA-BB-4228	122	264
TCGA-50-5068	69	184
TCGA-AA-3710	300	126
TCGA-44-8120	91	163
TCGA-AB-2823	221	2
TCGA-44-2661	94	178
TCGA-25-2391	184	53
TCGA-AJ-A2QL	219	97
TCGA-23-1120	180	48
TCGA-CN-6024	113	224
TCGA-BP-5180	86	83
TCGA-60-2703	106	189
TCGA-CN-4725	127	232
TCGA-A6-2680	310	153
TCGA-14-1823	25	229
TCGA-55-8206	82	166
TCGA-A3-3325	88	76
TCGA-A2-A0SU	230	204
TCGA-DV-5567	3	94
TCGA-BH-A208	217	199
TCGA-CF-A3MF	154	133
TCGA-CJ-4876	78	86
TCGA-E2-A14T	237	212
TCGA-AB-2807	273	36
TCGA-AB-2887	270	41
TCGA-AB-2899	269	33
TCGA-GI-A2C9	210	184
TCGA-24-1557	192	45
TCGA-A5-A0R9	227	105
TCGA-05-4402	94	165
TCGA-CJ-6028	100	80
TCGA-25-1625	187	50
TCGA-FD-A3B7	130	224
TCGA-29-1694	183	51
TCGA-A8-A0A1	221	203
TCGA-44-2657	98	181
TCGA-02-2486	61	257
TCGA-86-8054	60	163
TCGA-06-0878	58	265
TCGA-80-5607	87	165
TCGA-21-1081	109	219
TCGA-CZ-5462	101	86
TCGA-AR-A2LH	222	195
TCGA-AG-3892	307	137
TCGA-FI-A2EW	230	97
TCGA-AB-2849	270	39
TCGA-BP-5189	103	83
TCGA-AX-A06J	245	94
TCGA-92-7341	93	210
TCGA-60-2711	97	207
TCGA-AP-A0LN	237	99
TCGA-12-3652	29	234
TCGA-AA-3842	301	145
TCGA-E2-A1B1	213	196
TCGA-CZ-5463	100	87
TCGA-B0-5095	99	79
TCGA-AQ-A0Y5	218	207
TCGA-61-1998	183	44
TCGA-44-6778	98	176
TCGA-B8-5549	97	82
TCGA-AO-A0J2	225	193
TCGA-BH-A0GY	239	204
TCGA-55-7573	88	166
TCGA-B8-5551	84	87
TCGA-AG-A015	300	140
TCGA-AP-A1DM	226	103
TCGA-AN-A0FJ	201	168
TCGA-GM-A2DA	258	201
TCGA-C8-A12V	204	177
TCGA-CV-7421	121	224
TCGA-BP-4763	105	81
TCGA-56-6545	106	191
TCGA-CJ-4899	99	76
TCGA-A1-A0SD	218	214
TCGA-78-7143	95	165
TCGA-AN-A046	222	206
TCGA-B6-A0I1	205	172
TCGA-27-2528	63	264
TCGA-AA-A00R	304	125
TCGA-04-1348	194	45
TCGA-AR-A24R	234	209
TCGA-E7-A3Y1	154	135
TCGA-FD-A3B5	141	238
TCGA-55-7910	61	162
TCGA-60-2724	118	219
TCGA-BH-A0B3	202	176
TCGA-A7-A13E	210	202
TCGA-E2-A1IJ	213	205
TCGA-CJ-4640	99	88
TCGA-E6-A1LX	222	110
TCGA-21-5786	111	182
TCGA-D1-A15X	234	97
TCGA-22-1017	98	167
TCGA-A8-A06P	243	208
TCGA-CR-7368	119	246
TCGA-AX-A1C8	226	98
TCGA-DK-A3IT	151	139
TCGA-25-1630	184	42
TCGA-A8-A06Y	226	217
TCGA-AA-3692	307	143
TCGA-56-5898	106	202
TCGA-55-6543	92	169
TCGA-AZ-4614	310	142
TCGA-55-6970	95	174
TCGA-AR-A24K	222	213
TCGA-23-1122	196	54
TCGA-AA-A004	322	184
TCGA-69-7974	101	170
TCGA-A2-A0ET	230	213
TCGA-21-1077	90	207
TCGA-E2-A10C	255	201
TCGA-29-1785	191	46
TCGA-F7-7848	115	231
TCGA-B5-A0K2	234	106
TCGA-CZ-5984	90	83
TCGA-A5-A0G5	230	101
TCGA-A6-2682	303	151
TCGA-12-0616	40	243
TCGA-44-6145	101	181
TCGA-D1-A17N	246	94
TCGA-BH-A0GZ	250	203
TCGA-AB-2844	273	41
TCGA-18-3407	94	206
TCGA-CV-7245	128	237
TCGA-E9-A1R0	226	212
TCGA-D8-A142	208	177
TCGA-37-5819	67	170
TCGA-34-5232	106	209
TCGA-B0-4841	81	85
TCGA-B0-4837	80	89
TCGA-AB-2900	329	81
TCGA-B8-5162	93	88
TCGA-A8-A08C	222	216
TCGA-44-2655	96	179
TCGA-43-3920	65	192
TCGA-AO-A0J8	227	205
TCGA-CN-5366	131	234
TCGA-61-1736	191	42
TCGA-CV-7423	125	230
TCGA-B0-5083	11	131
TCGA-CN-6012	110	221
TCGA-76-4931	59	268
TCGA-D1-A17C	249	90
TCGA-E2-A14V	231	201
TCGA-E2-A109	235	206
TCGA-AC-A23G	218	204
TCGA-A2-A0YM	208	170
TCGA-25-1623	188	51
TCGA-AA-3544	303	150
TCGA-BP-4991	102	74
TCGA-AC-A3HN	214	208
TCGA-B0-5097	96	80
TCGA-FD-A3SO	151	162
TCGA-E2-A15K	226	203
TCGA-75-6207	89	162
TCGA-14-0736	23	228
TCGA-CJ-6030	93	81
TCGA-CN-4734	134	231
TCGA-A8-A08T	227	214
TCGA-05-4418	104	170
TCGA-22-4604	103	204
TCGA-09-0369	191	47
TCGA-22-4593	107	181
TCGA-05-4422	71	163
TCGA-49-6744	95	168
TCGA-EY-A1GK	237	103
TCGA-GM-A2DD	223	194
TCGA-AA-3858	306	148
TCGA-CJ-5678	89	85
TCGA-BG-A2AE	230	111
TCGA-D1-A16J	249	91
TCGA-CN-4740	127	222
TCGA-49-6743	101	183
TCGA-24-1544	194	54
TCGA-AA-3846	300	144
TCGA-AR-A2LQ	214	199
TCGA-AB-2973	332	79
TCGA-CX-7219	131	230
TCGA-A3-3373	96	71
TCGA-A8-A06T	239	207
TCGA-AB-2918	272	43
TCGA-A2-A0CM	202	175
TCGA-69-7978	102	168
TCGA-35-4122	67	184
TCGA-A6-2674	302	126
TCGA-AN-A0XV	221	209
TCGA-86-8279	89	163
TCGA-B5-A0KB	225	108
TCGA-25-1314	186	53
TCGA-EO-A22R	221	105
TCGA-AB-2993	275	41
TCGA-BP-4964	93	74
TCGA-DK-A2I6	147	142
TCGA-E2-A15G	227	219
TCGA-BS-A0U8	227	99
TCGA-29-1690	191	56
TCGA-B5-A121	236	104
TCGA-66-2777	90	204
TCGA-AP-A1DH	229	102
TCGA-B0-5088	75	87
TCGA-A6-2671	309	152
TCGA-AN-A0AS	223	199
TCGA-BH-A0AV	206	175
TCGA-44-7659	83	165
TCGA-D1-A16N	248	90
TCGA-BH-A0HQ	231	215
TCGA-AA-3831	310	140
TCGA-19-2629	56	259
TCGA-CV-5430	112	224
TCGA-C4-A0F6	153	140
TCGA-AB-2839	276	38
TCGA-C8-A12U	243	204
TCGA-BG-A0VW	233	100
TCGA-AA-3555	303	132
TCGA-B5-A0JZ	229	97
TCGA-05-5423	87	177
TCGA-24-1474	189	58
TCGA-CR-7386	128	224
TCGA-78-7159	60	165
TCGA-DQ-5624	131	235
TCGA-AK-3431	96	78
TCGA-14-1825	45	248
TCGA-AB-2954	272	34
TCGA-DQ-7593	121	261
TCGA-AB-2874	268	37
TCGA-AC-A2FB	212	188
TCGA-AO-A03T	251	201
TCGA-AX-A2H8	225	101
TCGA-CV-6951	110	223
TCGA-36-1574	186	48
TCGA-B5-A11U	221	98
TCGA-G2-A2EO	150	138
TCGA-BA-5556	135	231
TCGA-46-3769	104	184
TCGA-66-2755	103	194
TCGA-18-3409	107	195
TCGA-BP-4349	83	82
TCGA-69-7765	93	168
TCGA-AP-A0LG	217	102
TCGA-B8-4151	90	71
